,name,did_not_play,date,team,opponent,home_away,game_start,seconds_played,field_goal_pct,field_goal_attempt,field_goal_made,threePT_made,threePT_attempt,threePT_pct,free_throws_made,free_throws_attempt,free_throws_pct,orb,drb,trb,assists,steals,blocks,turnovers,points,game_score,plus_minus
31695,Malachi Richardson,1,2017-12-12,SAC,PHO,0,,,,,,,,,,,,,,,,,,,,,
31696,Malachi Richardson,0,2017-12-14,SAC,MIN,1,0,331,0,1,0,0,1,0,0,0,,0,1,1,0,1,0,1,0,-0.4,-4
31697,Malachi Richardson,1,2017-12-17,SAC,TOR,1,,,,,,,,,,,,,,,,,,,,,
31698,Malachi Richardson,0,2017-12-19,SAC,PHI,1,0,1142,0.25,4,1,0,1,0,1,1,1,1,3,4,1,0,0,0,3,1.7,17
31699,Malachi Richardson,1,2017-12-20,SAC,BRK,1,,,,,,,,,,,,,,,,,,,,,
31700,Malachi Richardson,0,2017-12-23,SAC,SAS,0,0,568,0,2,0,0,1,0,0,0,,0,0,0,0,0,0,1,0,-3.6,-6
31701,Malachi Richardson,0,2017-12-26,SAC,LAC,1,0,1840,0.429,7,3,2,4,0.5,2,2,1,0,5,5,2,0,0,1,10,7.4,-21
31702,Malachi Richardson,0,2017-12-27,SAC,CLE,0,1,937,0.2,5,1,0,3,0,2,2,1,0,2,2,1,0,0,1,4,0.8,-10
31703,Malachi Richardson,1,2017-12-29,SAC,PHO,0,,,,,,,,,,,,,,,,,,,,,
31704,Malachi Richardson,0,2017-12-31,SAC,MEM,0,0,1122,0.5,6,3,1,3,0.333,0,0,,0,2,2,2,0,0,2,7,3.6,6
31705,Malachi Richardson,0,2018-01-02,SAC,CHO,0,0,381,0,1,0,0,0,,0,0,,1,1,2,0,0,0,0,0,0.3,0
31706,Malachi Richardson,0,2018-01-06,SAC,DEN,0,1,1167,0.429,7,3,2,4,0.5,0,0,,0,2,2,1,1,0,0,8,5.8,8
31707,Malachi Richardson,0,2018-01-08,SAC,SAS,0,1,707,0,2,0,0,1,0,1,2,0.5,0,0,0,0,1,0,0,1,0.2,4
31708,Malachi Richardson,0,2018-01-09,SAC,LAL,1,1,303,0,2,0,0,0,,0,0,,0,0,0,0,0,0,0,0,-1.4,-16
31709,Malachi Richardson,1,2018-01-11,SAC,LAC,0,,,,,,,,,,,,,,,,,,,,,
31710,Malachi Richardson,1,2018-01-13,SAC,LAC,1,,,,,,,,,,,,,,,,,,,,,
31711,Malachi Richardson,1,2018-01-15,SAC,OKC,1,,,,,,,,,,,,,,,,,,,,,
31712,Malachi Richardson,0,2018-01-17,SAC,UTA,0,0,515,0,1,0,0,1,0,1,2,0.5,0,1,1,0,0,0,0,1,0.2,-6
31713,Malachi Richardson,1,2018-01-19,SAC,MEM,1,,,,,,,,,,,,,,,,,,,,,
31714,Malachi Richardson,1,2018-01-22,SAC,CHO,1,,,,,,,,,,,,,,,,,,,,,
31715,Malachi Richardson,0,2018-01-23,SAC,ORL,1,0,911,0.333,6,2,0,2,0,0,0,,1,2,3,0,1,1,0,4,3.2,2
31716,Malachi Richardson,0,2018-01-25,SAC,MIA,1,0,766,0.5,2,1,0,0,,0,0,,0,0,0,0,0,0,1,2,0,-14
31717,Malachi Richardson,1,2018-01-28,SAC,SAS,1,,,,,,,,,,,,,,,,,,,,,
31718,Malachi Richardson,1,2018-01-30,SAC,NOP,1,,,,,,,,,,,,,,,,,,,,,
31719,Malachi Richardson,1,2018-02-02,SAC,GSW,0,,,,,,,,,,,,,,,,,,,,,
31720,Malachi Richardson,1,2018-02-03,SAC,DAL,0,,,,,,,,,,,,,,,,,,,,,
31721,Malachi Richardson,1,2018-02-05,SAC,CHI,0,,,,,,,,,,,,,,,,,,,,,
31722,Malachi Richardson,0,2018-02-11,TOR,CHO,1,0,282,0.5,2,1,0,1,0,0,0,,0,1,1,0,0,0,0,2,1.3,-12
31723,Malachi Richardson,1,2018-02-13,TOR,MIA,0,,,,,,,,,,,,,,,,,,,,,
31724,Malachi Richardson,1,2018-02-14,TOR,CHI,1,,,,,,,,,,,,,,,,,,,,,
31725,Malachi Richardson,1,2018-02-23,TOR,MIL,0,,,,,,,,,,,,,,,,,,,,,
31726,Malachi Richardson,1,2018-02-26,TOR,DET,0,,,,,,,,,,,,,,,,,,,,,
31727,Malachi Richardson,1,2018-02-28,TOR,ORL,1,,,,,,,,,,,,,,,,,,,,,
31728,Malachi Richardson,1,2018-03-02,TOR,WAS,1,,,,,,,,,,,,,,,,,,,,,
31729,Malachi Richardson,1,2018-03-04,TOR,CHO,0,,,,,,,,,,,,,,,,,,,,,
31730,Malachi Richardson,1,2018-03-06,TOR,ATL,0,,,,,,,,,,,,,,,,,,,,,
31731,Malachi Richardson,1,2018-03-07,TOR,DET,1,,,,,,,,,,,,,,,,,,,,,
31732,Malachi Richardson,1,2018-03-09,TOR,HOU,0,,,,,,,,,,,,,,,,,,,,,
31733,Malachi Richardson,1,2018-03-11,TOR,NYK,1,,,,,,,,,,,,,,,,,,,,,
31734,Malachi Richardson,1,2018-03-13,TOR,BRK,1,,,,,,,,,,,,,,,,,,,,,
31735,Malachi Richardson,1,2018-03-15,TOR,IND,1,,,,,,,,,,,,,,,,,,,,,
31736,Malachi Richardson,1,2018-03-16,TOR,DAL,0,,,,,,,,,,,,,,,,,,,,,
31737,Malachi Richardson,1,2018-03-18,TOR,OKC,0,,,,,,,,,,,,,,,,,,,,,
31738,Malachi Richardson,1,2018-03-20,TOR,ORL,1,,,,,,,,,,,,,,,,,,,,,
31739,Malachi Richardson,1,2018-03-21,TOR,CLE,1,,,,,,,,,,,,,,,,,,,,,
31740,Malachi Richardson,1,2018-03-23,TOR,BRK,0,,,,,,,,,,,,,,,,,,,,,
31741,Malachi Richardson,1,2018-03-25,TOR,LAC,0,,,,,,,,,,,,,,,,,,,,,
31742,Malachi Richardson,1,2018-03-27,TOR,DEN,0,,,,,,,,,,,,,,,,,,,,,
31743,Malachi Richardson,1,2018-03-31,TOR,BOS,1,,,,,,,,,,,,,,,,,,,,,
31744,Malachi Richardson,1,2018-04-03,TOR,CLE,1,,,,,,,,,,,,,,,,,,,,,
31745,Malachi Richardson,1,2018-04-04,TOR,BOS,0,,,,,,,,,,,,,,,,,,,,,
31746,Malachi Richardson,1,2018-04-06,TOR,IND,0,,,,,,,,,,,,,,,,,,,,,
31747,Malachi Richardson,1,2018-04-08,TOR,ORL,0,,,,,,,,,,,,,,,,,,,,,
31748,Malachi Richardson,1,2018-04-09,TOR,DET,1,,,,,,,,,,,,,,,,,,,,,
31749,Malachi Richardson,1,2018-04-11,TOR,MIA,1,,,,,,,,,,,,,,,,,,,,,
31750,Austin Rivers,0,2017-10-19,LAC,LAL,1,0,1586,0.091,11,1,0,3,0,0,0,,0,0,0,2,2,0,1,2,-3.7,-5
31751,Austin Rivers,0,2017-10-21,LAC,PHO,0,0,1975,0.286,7,2,0,2,0,1,4,0.25,1,2,3,4,1,0,2,5,1.2,35
31752,Austin Rivers,0,2017-10-24,LAC,UTA,0,1,2079,0.538,13,7,2,6,0.333,0,1,0,0,0,0,2,1,0,1,16,9.5,16
31753,Austin Rivers,0,2017-10-26,LAC,POR,1,1,2072,0.455,11,5,3,5,0.6,3,4,0.75,0,1,1,0,2,0,3,16,6.8,-6
31754,Austin Rivers,0,2017-10-28,LAC,DET,0,1,2008,0.5,12,6,6,8,0.75,2,2,1,2,2,4,1,4,0,2,20,18.3,0
31755,Austin Rivers,0,2017-10-30,LAC,GSW,0,1,1636,0.2,10,2,1,3,0.333,0,0,,1,1,2,3,2,0,0,5,3.1,-5
31756,Austin Rivers,0,2017-11-01,LAC,DAL,0,1,1501,0.583,12,7,2,4,0.5,3,3,1,0,0,0,3,1,0,2,19,13.7,8
31757,Austin Rivers,0,2017-11-04,LAC,MEM,0,1,2297,0.222,9,2,1,4,0.25,2,4,0.5,1,2,3,3,2,0,2,7,2.5,-2
31758,Austin Rivers,0,2017-11-05,LAC,MIA,0,1,1909,0.333,12,4,2,6,0.333,2,4,0.5,1,1,2,3,4,1,1,12,10.4,-9
31759,Austin Rivers,0,2017-11-07,LAC,SAS,1,1,2164,0.588,17,10,4,6,0.667,0,0,,1,1,2,3,2,0,3,24,17.4,-13
31760,Austin Rivers,0,2017-11-10,LAC,OKC,1,1,1909,0.455,11,5,3,6,0.5,4,7,0.571,0,0,0,2,0,0,1,17,8.5,-16
31761,Austin Rivers,0,2017-11-11,LAC,NOP,1,1,2061,0.389,18,7,5,9,0.556,0,0,,1,2,3,2,2,0,2,19,10.3,-3
31762,Austin Rivers,0,2017-11-13,LAC,PHI,0,1,2217,0.231,13,3,2,6,0.333,3,4,0.75,0,3,3,2,2,0,1,11,5.6,-2
31763,Austin Rivers,0,2017-11-17,LAC,CLE,1,1,2093,0.333,18,6,2,10,0.2,2,2,1,0,1,1,6,0,0,4,16,4.3,6
31764,Austin Rivers,0,2017-11-18,LAC,CHO,1,1,2048,0.214,14,3,1,6,0.167,2,2,1,0,4,4,3,1,0,3,9,1.3,-16
31765,Austin Rivers,0,2017-11-20,LAC,NYK,1,1,1919,0.111,9,1,0,3,0,0,0,,0,1,1,5,1,0,0,2,0.1,-20
31766,Austin Rivers,0,2017-11-22,LAC,ATL,1,1,2191,0.583,12,7,3,5,0.6,1,4,0.25,0,2,2,5,2,1,0,18,17.6,13
31767,Austin Rivers,0,2017-11-25,LAC,SAC,1,1,2244,0.429,14,6,1,5,0.2,1,1,1,0,1,1,7,1,0,4,14,7.6,8
31768,Austin Rivers,0,2017-11-27,LAC,LAL,0,1,2252,0.438,16,7,1,6,0.167,4,5,0.8,3,5,8,6,1,0,3,19,15.2,10
31769,Austin Rivers,0,2017-11-30,LAC,UTA,0,1,2131,0.563,16,9,3,7,0.429,4,4,1,0,0,0,6,1,0,2,25,19.4,-14
31770,Austin Rivers,0,2017-12-02,LAC,DAL,1,1,1768,0.267,15,4,1,3,0.333,0,0,,1,2,3,2,0,2,1,9,2.4,-16
31771,Austin Rivers,0,2017-12-03,LAC,MIN,1,1,2152,0.643,14,9,7,10,0.7,5,7,0.714,1,4,5,5,1,0,3,30,25.2,-11
31772,Austin Rivers,0,2017-12-06,LAC,MIN,0,1,2221,0.5,18,9,2,6,0.333,3,5,0.6,0,2,2,4,2,0,2,23,16.2,-5
31773,Austin Rivers,0,2017-12-09,LAC,WAS,0,1,2158,0.4,15,6,4,8,0.5,0,0,,0,0,0,7,0,1,2,16,10.3,-11
31774,Austin Rivers,0,2017-12-11,LAC,TOR,0,1,1962,0.429,14,6,3,8,0.375,0,2,0,0,1,1,3,1,0,2,15,7.8,5
31775,Austin Rivers,0,2017-12-13,LAC,ORL,1,1,1068,0.4,10,4,1,4,0.25,0,0,,0,2,2,0,1,1,1,9,4.5,3
31776,Austin Rivers,1,2017-12-15,LAC,WAS,1,,,,,,,,,,,,,,,,,,,,,
31777,Austin Rivers,1,2017-12-16,LAC,MIA,1,,,,,,,,,,,,,,,,,,,,,
31778,Austin Rivers,0,2017-12-18,LAC,SAS,1,1,1974,0.267,15,4,3,8,0.375,1,2,0.5,1,2,3,3,1,0,4,12,1.5,-32
31779,Austin Rivers,0,2017-12-20,LAC,PHO,0,1,1761,0.5,16,8,3,8,0.375,2,5,0.4,0,2,2,6,0,1,1,21,15.9,11
31780,Austin Rivers,0,2017-12-22,LAC,HOU,1,1,2356,0.44,25,11,6,15,0.4,8,11,0.727,0,2,2,7,1,1,4,36,24.1,7
31781,Austin Rivers,0,2017-12-23,LAC,MEM,1,1,1987,0.7,20,14,5,8,0.625,5,6,0.833,1,2,3,2,1,0,1,38,30.7,1
31782,Austin Rivers,0,2017-12-26,LAC,SAC,0,1,1555,0.333,9,3,1,5,0.2,1,2,0.5,0,2,2,5,0,0,1,8,4.8,11
31783,Austin Rivers,0,2017-12-29,LAC,LAL,1,1,1591,0.417,12,5,3,7,0.429,0,0,,0,2,2,3,0,0,1,13,7.1,8
31784,Austin Rivers,1,2017-12-31,LAC,CHO,0,,,,,,,,,,,,,,,,,,,,,
31785,Austin Rivers,1,2018-01-02,LAC,MEM,0,,,,,,,,,,,,,,,,,,,,,
31786,Austin Rivers,1,2018-01-04,LAC,OKC,0,,,,,,,,,,,,,,,,,,,,,
31787,Austin Rivers,1,2018-01-06,LAC,GSW,0,,,,,,,,,,,,,,,,,,,,,
31788,Austin Rivers,1,2018-01-08,LAC,ATL,0,,,,,,,,,,,,,,,,,,,,,
31789,Austin Rivers,1,2018-01-10,LAC,GSW,1,,,,,,,,,,,,,,,,,,,,,
31790,Austin Rivers,1,2018-01-11,LAC,SAC,1,,,,,,,,,,,,,,,,,,,,,
31791,Austin Rivers,1,2018-01-13,LAC,SAC,0,,,,,,,,,,,,,,,,,,,,,
31792,Austin Rivers,1,2018-01-15,LAC,HOU,0,,,,,,,,,,,,,,,,,,,,,
31793,Austin Rivers,1,2018-01-17,LAC,DEN,0,,,,,,,,,,,,,,,,,,,,,
31794,Austin Rivers,1,2018-01-20,LAC,UTA,1,,,,,,,,,,,,,,,,,,,,,
31795,Austin Rivers,1,2018-01-22,LAC,MIN,0,,,,,,,,,,,,,,,,,,,,,
31796,Austin Rivers,1,2018-01-24,LAC,BOS,0,,,,,,,,,,,,,,,,,,,,,
31797,Austin Rivers,1,2018-01-26,LAC,MEM,1,,,,,,,,,,,,,,,,,,,,,
31798,Austin Rivers,1,2018-01-28,LAC,NOP,1,,,,,,,,,,,,,,,,,,,,,
31799,Austin Rivers,1,2018-01-30,LAC,POR,0,,,,,,,,,,,,,,,,,,,,,
31800,Austin Rivers,1,2018-02-03,LAC,CHI,0,,,,,,,,,,,,,,,,,,,,,
31801,Austin Rivers,1,2018-02-05,LAC,DAL,0,,,,,,,,,,,,,,,,,,,,,
31802,Austin Rivers,0,2018-02-09,LAC,DET,1,1,1918,0.538,13,7,2,5,0.4,0,0,,0,2,2,5,0,0,1,16,12,7
31803,Austin Rivers,0,2018-02-10,LAC,PHI,1,1,2026,0.286,14,4,1,8,0.125,1,1,1,0,6,6,5,1,1,1,10,7,-5
31804,Austin Rivers,0,2018-02-12,LAC,BRK,1,1,2113,0.615,13,8,1,3,0.333,0,0,,1,1,2,4,1,0,2,17,13.5,6
31805,Austin Rivers,0,2018-02-14,LAC,BOS,1,1,2143,0.4,10,4,2,5,0.4,0,0,,0,3,3,4,0,0,1,10,5.7,16
31806,Austin Rivers,0,2018-02-22,LAC,GSW,1,1,2259,0.5,10,5,2,6,0.333,2,6,0.333,0,3,3,5,1,0,0,14,11.6,-4
31807,Austin Rivers,0,2018-02-23,LAC,PHO,1,1,2181,0.545,11,6,3,7,0.429,2,2,1,0,2,2,6,0,0,4,17,10.5,8
31808,Austin Rivers,0,2018-02-27,LAC,DEN,1,1,1748,0.5,12,6,2,7,0.286,3,6,0.5,0,4,4,1,1,1,3,17,9.6,-13
31809,Austin Rivers,0,2018-02-28,LAC,HOU,0,1,2007,0.25,12,3,0,3,0,0,0,,0,3,3,4,0,0,1,6,-0.1,-3
31810,Austin Rivers,0,2018-03-02,LAC,NYK,0,1,1685,0.538,13,7,5,7,0.714,0,0,,1,4,5,2,1,0,1,19,15.6,28
31811,Austin Rivers,0,2018-03-04,LAC,BRK,0,1,2195,0.667,15,10,4,8,0.5,3,4,0.75,0,5,5,3,0,0,3,27,20.3,9
31812,Austin Rivers,0,2018-03-06,LAC,NOP,0,1,2373,0.357,14,5,1,4,0.25,0,0,,0,3,3,3,1,0,3,11,3.4,-5
31813,Austin Rivers,0,2018-03-09,LAC,CLE,0,1,2268,0.429,14,6,1,6,0.167,2,2,1,1,2,3,6,3,0,2,15,13.3,15
31814,Austin Rivers,0,2018-03-10,LAC,ORL,0,1,2036,0.455,11,5,1,3,0.333,0,0,,1,2,3,6,1,0,1,11,9.2,-1
31815,Austin Rivers,0,2018-03-13,LAC,CHI,1,1,2135,0.364,11,4,1,5,0.2,3,4,0.75,1,2,3,6,2,0,1,12,11.6,15
31816,Austin Rivers,0,2018-03-15,LAC,HOU,1,1,2335,0.556,18,10,0,4,0,0,1,0,0,3,3,3,0,0,1,20,11.8,-4
31817,Austin Rivers,0,2018-03-16,LAC,OKC,1,1,2340,0.533,15,8,4,8,0.5,3,4,0.75,2,5,7,2,3,2,3,23,19.8,5
31818,Austin Rivers,0,2018-03-18,LAC,POR,0,1,2221,0.455,11,5,2,5,0.4,3,4,0.75,0,2,2,3,1,1,1,15,11.1,-26
31819,Austin Rivers,0,2018-03-20,LAC,MIN,1,1,2074,0.286,14,4,2,5,0.4,1,2,0.5,0,1,1,1,1,1,0,11,5.1,-20
31820,Austin Rivers,0,2018-03-21,LAC,MIL,1,1,2302,0.471,17,8,5,9,0.556,1,2,0.5,1,2,3,4,2,1,0,22,18.5,13
31821,Austin Rivers,0,2018-03-23,LAC,IND,1,1,2255,0.25,12,3,1,7,0.143,3,4,0.75,0,0,0,8,1,0,0,10,8.2,-5
31822,Austin Rivers,0,2018-03-25,LAC,TOR,1,1,2069,0.357,14,5,1,3,0.333,0,0,,1,0,1,4,4,0,1,11,8.9,-4
31823,Austin Rivers,0,2018-03-27,LAC,MIL,0,1,2094,0.455,11,5,3,6,0.5,0,1,0,0,3,3,2,1,0,2,13,7,-7
31824,Austin Rivers,0,2018-03-28,LAC,PHO,1,1,1972,0.583,12,7,1,3,0.333,3,4,0.75,0,2,2,8,3,0,3,18,17.8,25
31825,Austin Rivers,0,2018-03-30,LAC,POR,1,1,1774,0.125,8,1,0,2,0,1,3,0.333,1,2,3,2,1,0,2,3,-2.5,-15
31826,Austin Rivers,0,2018-04-01,LAC,IND,0,1,2195,0.467,15,7,3,8,0.375,1,2,0.5,2,1,3,7,2,1,3,18,15,-11
31827,Austin Rivers,0,2018-04-03,LAC,SAS,0,1,2315,0.333,15,5,3,7,0.429,5,6,0.833,0,0,0,5,1,0,2,18,9.6,4
31828,Austin Rivers,0,2018-04-05,LAC,UTA,1,1,1944,0.5,12,6,2,6,0.333,5,6,0.833,0,1,1,3,0,0,4,19,10.2,-21
31829,Austin Rivers,0,2018-04-07,LAC,DEN,0,1,2367,0.364,11,4,2,6,0.333,0,2,0,0,1,1,9,1,0,3,10,6.5,-19
31830,Austin Rivers,1,2018-04-09,LAC,NOP,0,,,,,,,,,,,,,,,,,,,,,
31831,Austin Rivers,0,2018-04-11,LAC,LAL,0,1,1203,0,9,0,0,4,0,1,2,0.5,0,1,1,6,1,0,0,1,-0.6,-8
31832,Andre Roberson,0,2017-10-19,OKC,NYK,0,1,1258,0.429,7,3,0,2,0,0,0,,3,3,6,2,1,0,0,6,7.7,3
31833,Andre Roberson,0,2017-10-21,OKC,UTA,1,1,814,1,1,1,1,1,1,0,0,,0,2,2,0,0,0,0,3,3.3,-3
31834,Andre Roberson,0,2017-10-22,OKC,MIN,0,1,1325,0,4,0,0,2,0,0,2,0,0,1,1,0,0,0,1,0,-5.1,-21
31835,Andre Roberson,0,2017-10-25,OKC,IND,0,1,1240,0.4,5,2,0,1,0,0,0,,2,0,2,1,0,1,1,4,1.9,11
31836,Andre Roberson,0,2017-10-27,OKC,MIN,1,1,595,0.333,6,2,0,1,0,0,0,,2,1,3,0,0,1,1,4,1.6,-1
31837,Andre Roberson,0,2017-10-28,OKC,CHI,1,1,1222,1,2,2,1,1,1,0,0,,1,0,1,1,0,1,0,5,5.7,21
31838,Andre Roberson,0,2017-10-31,OKC,MIL,1,1,1249,0.429,7,3,1,5,0.2,2,2,1,1,2,3,0,0,0,1,9,4.4,8
31839,Andre Roberson,0,2017-11-03,OKC,BOS,0,1,1650,0.6,5,3,1,2,0.5,0,0,,1,2,3,1,0,2,0,7,7.7,-5
31840,Andre Roberson,0,2017-11-05,OKC,POR,1,1,1533,0.5,4,2,1,1,1,0,0,,0,2,2,0,1,0,0,5,3.4,-16
31841,Andre Roberson,0,2017-11-07,OKC,SAC,1,1,1724,0.4,5,2,0,1,0,0,0,,3,1,4,2,2,1,1,4,6,-8
31842,Andre Roberson,0,2017-11-09,OKC,DEN,1,1,2019,0.5,4,2,0,2,0,0,0,,3,3,6,5,1,1,2,4,7.4,3
31843,Andre Roberson,0,2017-11-10,OKC,LAC,0,1,1532,0.4,5,2,0,0,,0,0,,5,6,11,0,0,2,0,4,6.8,7
31844,Andre Roberson,0,2017-11-12,OKC,DAL,0,1,1687,0.5,2,1,0,1,0,1,4,0.25,0,5,5,2,2,1,1,3,5,7
31845,Andre Roberson,0,2017-11-15,OKC,CHI,0,1,1139,1,2,2,0,0,,0,0,,3,3,6,1,1,0,1,4,6.3,5
31846,Andre Roberson,0,2017-11-17,OKC,SAS,1,1,1477,0.5,2,1,0,1,0,0,0,,1,4,5,1,1,0,0,2,3.4,-4
31847,Andre Roberson,0,2017-11-20,OKC,NOP,1,1,1669,1,1,1,0,0,,0,0,,0,2,2,0,1,1,1,2,2.2,7
31848,Andre Roberson,0,2017-11-22,OKC,GSW,0,1,1937,0.6,5,3,0,0,,0,2,0,1,1,2,4,1,0,2,6,4.1,14
31849,Andre Roberson,0,2017-11-24,OKC,DET,0,1,2508,0.8,5,4,2,3,0.667,0,0,,1,4,5,0,1,2,2,10,10.4,11
31850,Andre Roberson,0,2017-11-25,OKC,DAL,1,1,932,0,2,0,0,2,0,0,0,,1,2,3,2,1,0,2,0,0.3,0
31851,Andre Roberson,0,2017-11-29,OKC,ORL,1,1,1800,0.625,8,5,0,2,0,1,2,0.5,6,3,9,1,0,1,2,11,11.1,1
31852,Andre Roberson,0,2017-12-01,OKC,MIN,0,1,1909,0.6,5,3,0,2,0,0,0,,3,3,6,0,2,2,4,6,4.1,0
31853,Andre Roberson,0,2017-12-03,OKC,SAS,0,1,2065,1,4,4,0,0,,0,0,,0,2,2,1,2,0,1,8,7.1,-1
31854,Andre Roberson,0,2017-12-05,OKC,UTA,0,1,2037,1,2,2,0,0,,0,0,,2,2,4,0,2,3,0,4,9.1,14
31855,Andre Roberson,0,2017-12-07,OKC,BRK,1,1,1974,0.6,5,3,0,1,0,1,1,1,3,5,8,2,1,2,1,7,10.3,-11
31856,Andre Roberson,0,2017-12-09,OKC,MEM,1,1,2441,0.333,3,1,0,1,0,0,0,,4,4,8,0,2,2,0,2,5.7,7
31857,Andre Roberson,1,2017-12-11,OKC,CHO,0,,,,,,,,,,,,,,,,,,,,,
31858,Andre Roberson,1,2017-12-13,OKC,IND,1,,,,,,,,,,,,,,,,,,,,,
31859,Andre Roberson,0,2017-12-15,OKC,PHI,1,1,2029,0.4,5,2,0,1,0,0,0,,1,6,7,2,3,2,1,4,7.8,-1
31860,Andre Roberson,0,2017-12-16,OKC,NYK,1,1,1262,0.429,7,3,0,0,,0,0,,4,1,5,0,0,2,0,6,6,-2
31861,Andre Roberson,0,2017-12-18,OKC,DEN,0,1,1476,0.667,6,4,0,0,,0,0,,1,3,4,2,1,0,0,8,9,3
31862,Andre Roberson,0,2017-12-20,OKC,UTA,0,1,1384,1,3,3,0,0,,0,0,,0,2,2,1,2,1,0,6,8.3,37
31863,Andre Roberson,0,2017-12-22,OKC,ATL,0,1,1678,0.5,8,4,0,0,,0,4,0,4,5,9,0,0,0,2,8,3.5,-3
31864,Andre Roberson,0,2017-12-23,OKC,UTA,1,1,1504,0,2,0,0,0,,0,0,,2,1,3,1,0,0,0,0,0.2,11
31865,Andre Roberson,0,2017-12-25,OKC,HOU,0,1,1691,0.75,4,3,0,0,,2,4,0.5,1,3,4,5,4,2,1,8,13.5,14
31866,Andre Roberson,0,2017-12-27,OKC,TOR,0,1,2097,0.667,3,2,0,0,,2,6,0.333,4,6,10,2,1,1,0,6,8.8,26
31867,Andre Roberson,0,2017-12-29,OKC,MIL,0,1,2080,0.25,8,2,1,3,0.333,0,0,,3,6,9,0,3,0,1,5,5.3,-22
31868,Andre Roberson,1,2017-12-31,OKC,DAL,0,,,,,,,,,,,,,,,,,,,,,
31869,Andre Roberson,1,2018-01-03,OKC,LAL,1,,,,,,,,,,,,,,,,,,,,,
31870,Andre Roberson,1,2018-01-04,OKC,LAC,1,,,,,,,,,,,,,,,,,,,,,
31871,Andre Roberson,1,2018-01-07,OKC,PHO,1,,,,,,,,,,,,,,,,,,,,,
31872,Andre Roberson,1,2018-01-09,OKC,POR,0,,,,,,,,,,,,,,,,,,,,,
31873,Andre Roberson,1,2018-01-10,OKC,MIN,1,,,,,,,,,,,,,,,,,,,,,
31874,Andre Roberson,1,2018-01-13,OKC,CHO,1,,,,,,,,,,,,,,,,,,,,,
31875,Andre Roberson,1,2018-01-15,OKC,SAC,0,,,,,,,,,,,,,,,,,,,,,
31876,Andre Roberson,0,2018-01-17,OKC,LAL,0,1,1025,1,2,2,0,0,,0,0,,1,3,4,2,3,1,0,4,9.3,21
31877,Andre Roberson,0,2018-01-20,OKC,CLE,1,1,1797,0.571,7,4,0,0,,0,4,0,4,2,6,2,2,0,1,8,6.9,32
31878,Andre Roberson,0,2018-01-23,OKC,BRK,0,1,1709,0.5,2,1,0,0,,1,4,0.25,2,4,6,0,0,1,0,3,3.3,-1
31879,Andre Roberson,0,2018-01-25,OKC,WAS,0,1,1409,0.5,2,1,0,0,,1,2,0.5,1,1,2,2,4,1,0,3,7.1,-6
31880,Andre Roberson,0,2018-01-27,OKC,DET,1,1,1325,1,2,2,0,0,,1,1,1,1,4,5,1,0,1,0,5,7.7,32
31881,Andre Roberson,1,2018-01-28,OKC,PHI,0,,,,,,,,,,,,,,,,,,,,,
31882,Andre Roberson,1,2018-01-30,OKC,WAS,1,,,,,,,,,,,,,,,,,,,,,
31883,Andre Roberson,1,2018-02-01,OKC,DEN,1,,,,,,,,,,,,,,,,,,,,,
31884,Andre Roberson,1,2018-02-02,OKC,NOP,0,,,,,,,,,,,,,,,,,,,,,
31885,Andre Roberson,1,2018-02-04,OKC,LAL,0,,,,,,,,,,,,,,,,,,,,,
31886,Andre Roberson,1,2018-02-06,OKC,GSW,1,,,,,,,,,,,,,,,,,,,,,
31887,Andre Roberson,1,2018-02-08,OKC,LAL,1,,,,,,,,,,,,,,,,,,,,,
31888,Andre Roberson,1,2018-02-11,OKC,MEM,0,,,,,,,,,,,,,,,,,,,,,
31889,Andre Roberson,1,2018-02-13,OKC,CLE,0,,,,,,,,,,,,,,,,,,,,,
31890,Andre Roberson,1,2018-02-14,OKC,MEM,1,,,,,,,,,,,,,,,,,,,,,
31891,Andre Roberson,1,2018-02-22,OKC,SAC,1,,,,,,,,,,,,,,,,,,,,,
31892,Andre Roberson,1,2018-02-24,OKC,GSW,1,,,,,,,,,,,,,,,,,,,,,
31893,Andre Roberson,1,2018-02-26,OKC,ORL,0,,,,,,,,,,,,,,,,,,,,,
31894,Andre Roberson,1,2018-02-28,OKC,DAL,1,,,,,,,,,,,,,,,,,,,,,
31895,Andre Roberson,1,2018-03-02,OKC,PHO,1,,,,,,,,,,,,,,,,,,,,,
31896,Andre Roberson,1,2018-03-03,OKC,POR,1,,,,,,,,,,,,,,,,,,,,,
31897,Andre Roberson,1,2018-03-06,OKC,HOU,0,,,,,,,,,,,,,,,,,,,,,
31898,Andre Roberson,1,2018-03-08,OKC,PHO,0,,,,,,,,,,,,,,,,,,,,,
31899,Andre Roberson,1,2018-03-10,OKC,SAS,0,,,,,,,,,,,,,,,,,,,,,
31900,Andre Roberson,1,2018-03-12,OKC,SAC,0,,,,,,,,,,,,,,,,,,,,,
31901,Andre Roberson,1,2018-03-13,OKC,ATL,1,,,,,,,,,,,,,,,,,,,,,
31902,Andre Roberson,1,2018-03-16,OKC,LAC,0,,,,,,,,,,,,,,,,,,,,,
31903,Andre Roberson,1,2018-03-18,OKC,TOR,1,,,,,,,,,,,,,,,,,,,,,
31904,Andre Roberson,1,2018-03-20,OKC,BOS,1,,,,,,,,,,,,,,,,,,,,,
