,name,did_not_play,date,team,opponent,home_away,game_start,seconds_played,field_goal_pct,field_goal_attempt,field_goal_made,threePT_made,threePT_attempt,threePT_pct,free_throws_made,free_throws_attempt,free_throws_pct,orb,drb,trb,assists,steals,blocks,turnovers,points,game_score,plus_minus
27982,Marvin Williams,0,2018-12-12,CHO,DET,0,1,2265,0.375,8,3,3,7,0.429,0,0,,0,10,10,1,1,1,0,9,7.6,8
27983,Marvin Williams,0,2018-12-14,CHO,NYK,0,1,2226,0.583,12,7,4,7,0.571,2,2,1,0,5,5,1,1,1,0,20,16.3,-9
27984,Marvin Williams,0,2018-12-15,CHO,LAL,0,1,744,0,1,0,0,0,,0,0,,0,1,1,1,1,1,0,0,1.6,-11
27985,Marvin Williams,0,2018-12-19,CHO,CLE,0,1,2270,0.615,13,8,2,4,0.5,0,0,,1,9,10,2,0,1,0,18,17.2,9
27986,Marvin Williams,0,2018-12-21,CHO,DET,0,1,1915,0.5,14,7,7,11,0.636,3,5,0.6,0,6,6,2,2,1,2,24,18.1,26
27987,Marvin Williams,0,2018-12-23,CHO,BOS,1,1,1555,0.111,9,1,0,5,0,2,2,1,0,1,1,1,1,0,0,4,-1.5,-25
27988,Marvin Williams,0,2018-12-26,CHO,BRK,1,1,2640,0.455,11,5,3,7,0.429,1,1,1,2,10,12,0,1,2,0,14,14.3,-14
27989,Marvin Williams,0,2018-12-28,CHO,BRK,0,1,2080,0.2,10,2,0,4,0,2,2,1,2,6,8,0,0,0,1,6,0.8,18
27990,Marvin Williams,0,2018-12-29,CHO,WAS,1,1,2178,0.5,14,7,3,7,0.429,0,0,,2,5,7,3,1,1,1,17,13.7,2
27991,Marvin Williams,0,2018-12-31,CHO,ORL,0,1,1422,0.333,9,3,2,3,0.667,2,2,1,0,5,5,2,1,0,1,10,7.4,3
27992,Marvin Williams,0,2019-01-02,CHO,DAL,0,1,1346,0.444,9,4,2,3,0.667,0,0,,1,1,2,2,0,0,0,10,6.9,-11
27993,Marvin Williams,0,2019-01-05,CHO,DEN,1,1,2058,0.4,15,6,3,8,0.375,1,2,0.5,3,3,6,0,3,1,3,16,10.4,-1
27994,Marvin Williams,0,2019-01-06,CHO,PHO,1,1,2079,0.5,12,6,2,5,0.4,2,2,1,5,2,7,2,1,1,0,16,16,9
27995,Marvin Williams,0,2019-01-08,CHO,LAC,1,1,1719,0.5,10,5,3,8,0.375,1,2,0.5,0,7,7,1,1,0,0,14,11.6,-8
27996,Marvin Williams,0,2019-01-11,CHO,POR,1,1,1402,0.333,6,2,2,4,0.5,0,0,,1,4,5,2,0,1,0,6,5.8,-21
27997,Marvin Williams,0,2019-01-12,CHO,SAC,1,1,1963,0.222,9,2,1,5,0.2,1,1,1,1,7,8,2,2,3,0,6,8,-7
27998,Marvin Williams,0,2019-01-14,CHO,SAS,1,1,1635,0.5,6,3,3,5,0.6,2,2,1,1,4,5,3,1,0,0,11,13,8
27999,Marvin Williams,0,2019-01-17,CHO,SAC,0,1,1770,0.5,6,3,3,6,0.5,1,2,0.5,0,5,5,2,3,1,0,10,12.4,4
28000,Marvin Williams,0,2019-01-19,CHO,PHO,0,1,1327,0.571,7,4,3,4,0.75,3,3,1,1,3,4,2,0,1,2,14,10.4,13
28001,Marvin Williams,0,2019-01-20,CHO,IND,1,1,1858,0.231,13,3,2,9,0.222,1,2,0.5,0,5,5,2,0,1,0,9,3.5,-14
28002,Marvin Williams,0,2019-01-23,CHO,MEM,1,1,1743,0.364,11,4,3,9,0.333,0,0,,0,3,3,0,2,0,2,11,5.4,-4
28003,Marvin Williams,0,2019-01-25,CHO,MIL,1,1,2098,0.556,9,5,3,7,0.429,0,0,,1,7,8,2,1,0,2,13,11.5,-11
28004,Marvin Williams,0,2019-01-28,CHO,NYK,0,1,2169,0.25,12,3,1,8,0.125,0,0,,0,7,7,3,0,1,0,7,4.7,-2
28005,Marvin Williams,0,2019-01-30,CHO,BOS,1,1,1643,1,4,4,2,2,1,0,0,,0,2,2,0,1,0,0,10,10.4,-10
28006,Marvin Williams,0,2019-02-01,CHO,MEM,0,1,2002,0.5,10,5,3,7,0.429,3,4,0.75,0,4,4,0,1,0,0,16,11.6,0
28007,Marvin Williams,0,2019-02-02,CHO,CHI,0,1,2129,0.556,9,5,2,4,0.5,1,2,0.5,1,3,4,2,2,1,0,13,12.8,13
28008,Marvin Williams,0,2019-02-05,CHO,LAC,0,1,2094,0.267,15,4,3,12,0.25,2,2,1,1,6,7,1,0,4,0,13,10.1,6
28009,Marvin Williams,0,2019-02-06,CHO,DAL,1,1,1564,0.286,7,2,1,5,0.2,0,0,,0,5,5,1,1,0,0,5,2.5,6
28010,Marvin Williams,0,2019-02-09,CHO,ATL,1,1,2091,0.75,16,12,3,7,0.429,0,0,,0,3,3,0,1,1,0,27,22,8
28011,Marvin Williams,0,2019-02-11,CHO,IND,1,1,1842,0.2,10,2,1,6,0.167,0,0,,5,6,11,3,2,0,0,5,7,6
28012,Marvin Williams,0,2019-02-14,CHO,ORL,1,1,1343,0.286,7,2,1,3,0.333,0,0,,2,6,8,0,0,0,0,5,3.3,-11
28013,Marvin Williams,0,2019-02-22,CHO,WAS,0,1,2055,0.667,9,6,1,4,0.25,0,0,,1,8,9,1,0,1,1,13,11.8,11
28014,Marvin Williams,0,2019-02-23,CHO,BRK,0,1,1829,0.429,7,3,1,5,0.2,4,4,1,2,6,8,2,1,2,2,11,11.5,-14
28015,Marvin Williams,0,2019-02-25,CHO,GSW,0,1,1574,0.5,8,4,1,5,0.2,2,2,1,0,4,4,0,0,1,0,11,7.3,2
28016,Marvin Williams,0,2019-02-27,CHO,HOU,0,1,2007,0.5,10,5,2,5,0.4,0,2,0,1,5,6,3,0,0,0,12,10.1,10
28017,Marvin Williams,0,2019-03-01,CHO,BRK,1,1,2301,0.625,8,5,1,2,0.5,0,0,,3,5,8,2,0,0,1,11,10.2,5
28018,Marvin Williams,0,2019-03-03,CHO,POR,0,1,1733,0.333,6,2,1,3,0.333,1,1,1,1,1,2,1,2,3,1,6,6.6,-17
28019,Marvin Williams,0,2019-03-06,CHO,MIA,0,1,2121,0.25,12,3,3,5,0.6,0,0,,2,2,4,2,1,0,2,9,3.8,-13
28020,Marvin Williams,0,2019-03-08,CHO,WAS,0,1,1903,0.625,16,10,7,10,0.7,3,3,1,5,2,7,1,1,2,3,30,26.6,2
28021,Marvin Williams,0,2019-03-09,CHO,MIL,1,1,1872,0.222,9,2,1,4,0.25,0,0,,0,8,8,2,1,0,1,5,2.1,-19
28022,Marvin Williams,1,2019-03-11,CHO,HOU,1,,,,,,,,,,,,,,,,,,,,,
28023,Marvin Williams,0,2019-03-15,CHO,WAS,1,1,1770,0.111,9,1,0,3,0,0,0,,4,2,6,1,2,1,1,2,1.1,0
28024,Marvin Williams,0,2019-03-17,CHO,MIA,1,1,1665,0.143,7,1,0,4,0,0,0,,1,3,4,2,1,3,2,2,0.8,-5
28025,Marvin Williams,0,2019-03-19,CHO,PHI,0,1,1395,0.25,4,1,1,4,0.25,4,4,1,0,2,2,1,0,0,1,7,4.1,-11
28026,Marvin Williams,0,2019-03-21,CHO,MIN,0,1,1503,0.833,6,5,3,4,0.75,0,0,,1,2,3,0,2,3,0,13,15,7
28027,Marvin Williams,0,2019-03-23,CHO,BOS,0,1,1805,0.444,9,4,1,4,0.25,4,4,1,1,2,3,2,1,1,2,13,10.3,23
28028,Troy Williams,1,2018-10-23,SAC,DEN,1,,,,,,,,,,,,,,,,,,,,,
28029,Troy Williams,1,2018-10-24,SAC,MEM,0,,,,,,,,,,,,,,,,,,,,,
28030,Troy Williams,0,2018-10-26,SAC,WAS,0,0,710,1,1,1,1,1,1,0,0,,0,1,1,0,1,0,0,3,3.6,-2
28031,Troy Williams,1,2018-10-29,SAC,MIA,1,,,,,,,,,,,,,,,,,,,,,
28032,Troy Williams,0,2018-10-30,SAC,ORL,1,0,2030,0.556,9,5,2,5,0.4,0,0,,0,5,5,1,0,2,0,12,9.3,1
28033,Troy Williams,1,2018-11-01,SAC,ATL,1,,,,,,,,,,,,,,,,,,,,,
28034,Troy Williams,0,2018-11-04,SAC,MIL,1,0,938,0.6,5,3,3,3,1,2,2,1,0,3,3,1,1,0,0,11,10.1,-5
28035,Troy Williams,0,2018-11-07,SAC,TOR,0,0,855,1,3,3,0,0,,1,2,0.5,1,2,3,2,0,0,0,7,7.6,4
28036,Troy Williams,0,2018-11-09,SAC,MIN,0,0,1189,0.3,10,3,0,3,0,2,3,0.667,1,2,3,1,0,0,0,8,2.6,1
28037,Troy Williams,0,2018-11-10,SAC,LAL,0,0,499,0.5,2,1,0,1,0,0,0,,0,1,1,0,0,0,2,2,-1.9,-8
28038,Troy Williams,1,2018-11-12,SAC,SAS,0,,,,,,,,,,,,,,,,,,,,,
28039,Troy Williams,0,2018-11-16,SAC,MEM,1,0,1119,0.375,8,3,2,6,0.333,0,0,,1,7,8,0,0,1,1,8,6.1,2
28040,Troy Williams,0,2018-11-17,SAC,HOU,1,0,894,0.4,5,2,0,2,0,0,0,,0,1,1,0,1,0,0,4,2.2,3
28041,Troy Williams,1,2018-11-19,SAC,OKC,0,,,,,,,,,,,,,,,,,,,,,
28042,Troy Williams,1,2018-11-21,SAC,UTA,1,,,,,,,,,,,,,,,,,,,,,
28043,Troy Williams,0,2018-11-24,SAC,GSW,1,0,459,0.333,3,1,0,2,0,0,0,,0,1,1,0,0,0,0,2,0.2,-2
28044,Troy Williams,0,2018-11-25,SAC,UTA,0,0,280,0.75,4,3,2,2,1,0,0,,0,0,0,0,1,1,0,8,8.1,2
28045,Troy Williams,0,2018-11-29,SAC,LAC,0,0,1372,0.333,6,2,0,2,0,2,2,1,0,2,2,0,0,0,1,6,1,-1
28046,Troy Williams,0,2018-12-01,SAC,IND,0,0,962,0.667,6,4,3,3,1,1,4,0.25,1,2,3,0,1,0,0,12,9.7,4
28047,Troy Williams,0,2018-12-04,SAC,PHO,1,0,1295,0.833,6,5,1,2,0.5,0,0,,0,5,5,0,2,0,0,11,11.5,6
28048,Troy Williams,0,2018-12-07,SAC,CLE,1,0,224,0,1,0,0,0,,0,0,,1,0,1,0,0,1,0,0,0.3,-6
28049,Troy Williams,0,2018-12-08,SAC,IND,1,0,809,0.167,6,1,0,2,0,0,0,,2,2,4,2,2,0,0,2,3.2,-5
28050,Troy Williams,1,2018-12-10,SAC,CHI,1,,,,,,,,,,,,,,,,,,,,,
28051,Troy Williams,1,2018-12-12,SAC,MIN,0,,,,,,,,,,,,,,,,,,,,,
28052,Troy Williams,1,2018-12-14,SAC,GSW,0,,,,,,,,,,,,,,,,,,,,,
28053,Troy Williams,0,2018-12-16,SAC,DAL,1,0,633,0,2,0,0,1,0,0,0,,0,3,3,0,0,1,0,0,-0.6,2
28054,Troy Williams,0,2018-12-17,SAC,MIN,1,0,1778,0.375,8,3,0,4,0,0,0,,0,6,6,2,1,2,2,6,4,-27
28055,Troy Williams,0,2018-12-19,SAC,OKC,0,0,1113,0,2,0,0,2,0,1,2,0.5,2,3,5,1,0,0,2,1,-0.2,-13
28056,Troy Williams,1,2018-12-21,SAC,MEM,0,,,,,,,,,,,,,,,,,,,,,
28057,Troy Williams,1,2018-12-23,SAC,NOP,0,,,,,,,,,,,,,,,,,,,,,
28058,Troy Williams,1,2018-12-26,SAC,LAC,1,,,,,,,,,,,,,,,,,,,,,
28059,Troy Williams,1,2018-12-27,SAC,LAL,0,,,,,,,,,,,,,,,,,,,,,
28060,Troy Williams,1,2018-12-30,SAC,LAL,1,,,,,,,,,,,,,,,,,,,,,
28061,Troy Williams,1,2019-01-01,SAC,POR,0,,,,,,,,,,,,,,,,,,,,,
28062,Troy Williams,1,2019-01-03,SAC,DEN,0,,,,,,,,,,,,,,,,,,,,,
28063,Troy Williams,1,2019-01-05,SAC,GSW,0,,,,,,,,,,,,,,,,,,,,,
28064,Troy Williams,1,2019-01-07,SAC,ORL,0,,,,,,,,,,,,,,,,,,,,,
28065,Troy Williams,1,2019-01-08,SAC,PHO,1,,,,,,,,,,,,,,,,,,,,,
28066,Troy Williams,1,2019-01-10,SAC,DET,0,,,,,,,,,,,,,,,,,,,,,
28067,Troy Williams,1,2019-01-12,SAC,CHO,0,,,,,,,,,,,,,,,,,,,,,
28068,Troy Williams,1,2019-01-14,SAC,POR,0,,,,,,,,,,,,,,,,,,,,,
28069,Troy Williams,1,2019-01-17,SAC,CHO,1,,,,,,,,,,,,,,,,,,,,,
28070,Troy Williams,1,2019-01-19,SAC,DET,1,,,,,,,,,,,,,,,,,,,,,
28071,Troy Williams,1,2019-01-21,SAC,BRK,1,,,,,,,,,,,,,,,,,,,,,
28072,Troy Williams,1,2019-01-22,SAC,TOR,1,,,,,,,,,,,,,,,,,,,,,
28073,Troy Williams,1,2019-01-25,SAC,MEM,1,,,,,,,,,,,,,,,,,,,,,
28074,Troy Williams,1,2019-01-27,SAC,LAC,1,,,,,,,,,,,,,,,,,,,,,
28075,Troy Williams,1,2019-01-30,SAC,ATL,0,,,,,,,,,,,,,,,,,,,,,
28076,Troy Williams,1,2019-02-02,SAC,PHI,0,,,,,,,,,,,,,,,,,,,,,
28077,Troy Williams,1,2019-02-04,SAC,SAS,0,,,,,,,,,,,,,,,,,,,,,
28078,Troy Williams,1,2019-02-06,SAC,HOU,0,,,,,,,,,,,,,,,,,,,,,
28079,Troy Williams,1,2019-02-08,SAC,MIA,0,,,,,,,,,,,,,,,,,,,,,
28080,Troy Williams,1,2019-02-10,SAC,PHO,0,,,,,,,,,,,,,,,,,,,,,
28081,Troy Williams,1,2019-02-13,SAC,DEN,1,,,,,,,,,,,,,,,,,,,,,
28082,Troy Williams,1,2019-02-21,SAC,GSW,1,,,,,,,,,,,,,,,,,,,,,
28083,Troy Williams,1,2019-02-23,SAC,OKC,1,,,,,,,,,,,,,,,,,,,,,
28084,Troy Williams,1,2019-02-25,SAC,MIN,1,,,,,,,,,,,,,,,,,,,,,
28085,Troy Williams,1,2019-02-27,SAC,MIL,0,,,,,,,,,,,,,,,,,,,,,
28086,Troy Williams,1,2019-03-01,SAC,LAC,0,,,,,,,,,,,,,,,,,,,,,
28087,Troy Williams,1,2019-03-04,SAC,NYK,0,,,,,,,,,,,,,,,,,,,,,
28088,Troy Williams,1,2019-03-06,SAC,BOS,0,,,,,,,,,,,,,,,,,,,,,
28089,Troy Williams,1,2019-03-09,SAC,NYK,1,,,,,,,,,,,,,,,,,,,,,
28090,Troy Williams,1,2019-03-11,SAC,WAS,1,,,,,,,,,,,,,,,,,,,,,
28091,Troy Williams,1,2019-03-14,SAC,BOS,1,,,,,,,,,,,,,,,,,,,,,
28092,Troy Williams,1,2019-03-15,SAC,PHI,1,,,,,,,,,,,,,,,,,,,,,
28093,Troy Williams,1,2019-03-17,SAC,CHI,0,,,,,,,,,,,,,,,,,,,,,
28094,Troy Williams,1,2019-03-19,SAC,BRK,0,,,,,,,,,,,,,,,,,,,,,
28095,Troy Williams,1,2019-03-21,SAC,DAL,0,,,,,,,,,,,,,,,,,,,,,
28096,Troy Williams,1,2019-03-23,SAC,PHO,0,,,,,,,,,,,,,,,,,,,,,
28097,D.J. Wilson,1,2018-10-17,MIL,CHO,1,,,,,,,,,,,,,,,,,,,,,
28098,D.J. Wilson,1,2018-10-19,MIL,IND,0,,,,,,,,,,,,,,,,,,,,,
28099,D.J. Wilson,1,2018-10-22,MIL,NYK,0,,,,,,,,,,,,,,,,,,,,,
28100,D.J. Wilson,1,2018-10-24,MIL,PHI,0,,,,,,,,,,,,,,,,,,,,,
28101,D.J. Wilson,1,2018-10-26,MIL,MIN,1,,,,,,,,,,,,,,,,,,,,,
28102,D.J. Wilson,1,2018-10-27,MIL,ORL,0,,,,,,,,,,,,,,,,,,,,,
28103,D.J. Wilson,1,2018-10-29,MIL,TOR,0,,,,,,,,,,,,,,,,,,,,,
28104,D.J. Wilson,1,2018-11-01,MIL,BOS,1,,,,,,,,,,,,,,,,,,,,,
28105,D.J. Wilson,1,2018-11-04,MIL,SAC,0,,,,,,,,,,,,,,,,,,,,,
28106,D.J. Wilson,1,2018-11-06,MIL,POR,1,,,,,,,,,,,,,,,,,,,,,
28107,D.J. Wilson,1,2018-11-08,MIL,GSW,1,,,,,,,,,,,,,,,,,,,,,
28108,D.J. Wilson,1,2018-11-10,MIL,LAC,1,,,,,,,,,,,,,,,,,,,,,
28109,D.J. Wilson,1,2018-11-11,MIL,DEN,1,,,,,,,,,,,,,,,,,,,,,
28110,D.J. Wilson,1,2018-11-14,MIL,MEM,0,,,,,,,,,,,,,,,,,,,,,
28111,D.J. Wilson,1,2018-11-16,MIL,CHI,0,,,,,,,,,,,,,,,,,,,,,
28112,D.J. Wilson,1,2018-11-19,MIL,DEN,0,,,,,,,,,,,,,,,,,,,,,
28113,D.J. Wilson,1,2018-11-21,MIL,POR,0,,,,,,,,,,,,,,,,,,,,,
28114,D.J. Wilson,1,2018-11-23,MIL,PHO,0,,,,,,,,,,,,,,,,,,,,,
28115,D.J. Wilson,1,2018-11-24,MIL,SAS,0,,,,,,,,,,,,,,,,,,,,,
28116,D.J. Wilson,1,2018-11-26,MIL,CHO,1,,,,,,,,,,,,,,,,,,,,,
28117,D.J. Wilson,1,2018-11-28,MIL,CHI,0,,,,,,,,,,,,,,,,,,,,,
28118,D.J. Wilson,1,2018-12-01,MIL,NYK,1,,,,,,,,,,,,,,,,,,,,,
28119,D.J. Wilson,0,2018-12-05,MIL,DET,0,0,337,0.667,3,2,2,3,0.667,1,2,0.5,0,0,0,0,1,0,0,7,5.1,0
28120,D.J. Wilson,1,2018-12-07,MIL,GSW,0,,,,,,,,,,,,,,,,,,,,,
28121,D.J. Wilson,1,2018-12-09,MIL,TOR,1,,,,,,,,,,,,,,,,,,,,,
28122,D.J. Wilson,0,2018-12-10,MIL,CLE,0,0,789,0.75,4,3,1,2,0.5,0,0,,0,1,1,0,1,0,1,7,5.3,-7
28123,D.J. Wilson,1,2018-12-12,MIL,IND,1,,,,,,,,,,,,,,,,,,,,,
28124,D.J. Wilson,1,2018-12-14,MIL,CLE,1,,,,,,,,,,,,,,,,,,,,,
28125,D.J. Wilson,0,2018-12-17,MIL,DET,1,0,1544,0.8,5,4,1,1,1,0,0,,0,3,3,3,0,1,0,9,10,2
28126,D.J. Wilson,0,2018-12-19,MIL,NOP,0,0,1435,0.4,10,4,1,4,0.25,0,0,,4,6,10,0,0,1,0,9,8.5,8
28127,D.J. Wilson,0,2018-12-21,MIL,BOS,1,0,767,0.5,2,1,1,2,0.5,1,2,0.5,2,3,5,0,0,1,1,4,3,3
28128,D.J. Wilson,0,2018-12-22,MIL,MIA,1,0,1568,0.333,6,2,1,3,0.333,0,0,,2,6,8,0,0,0,0,5,3.6,2
28129,D.J. Wilson,0,2018-12-25,MIL,NYK,1,0,980,0.25,4,1,1,2,0.5,2,6,0.333,0,3,3,0,1,0,0,5,1.3,0
28130,D.J. Wilson,0,2018-12-27,MIL,NYK,0,0,1247,0.5,8,4,1,2,0.5,1,1,1,3,11,14,1,0,2,1,10,12.5,17
28131,D.J. Wilson,0,2018-12-29,MIL,BRK,0,0,1189,0.333,6,2,1,2,0.5,2,2,1,0,7,7,1,0,0,0,7,5.6,3
28132,D.J. Wilson,0,2019-01-01,MIL,DET,0,0,1034,0,2,0,0,1,0,0,0,,1,4,5,1,0,0,0,0,0.8,11
28133,D.J. Wilson,0,2019-01-04,MIL,ATL,0,0,1317,0.75,4,3,1,1,1,1,2,0.5,0,4,4,5,1,0,0,8,11.3,16
28134,D.J. Wilson,0,2019-01-05,MIL,TOR,0,0,535,0,1,0,0,0,,0,0,,1,1,2,0,1,0,1,0,-0.1,8
28135,D.J. Wilson,1,2019-01-07,MIL,UTA,0,,,,,,,,,,,,,,,,,,,,,
28136,D.J. Wilson,1,2019-01-09,MIL,HOU,1,,,,,,,,,,,,,,,,,,,,,
28137,D.J. Wilson,0,2019-01-11,MIL,WAS,1,0,1209,0.4,5,2,1,4,0.25,0,0,,0,3,3,0,2,0,1,5,2.6,-10
28138,D.J. Wilson,0,2019-01-13,MIL,ATL,1,0,1038,1,3,3,2,2,1,0,2,0,1,3,4,1,1,2,1,8,9.2,13
28139,D.J. Wilson,0,2019-01-15,MIL,MIA,0,0,1024,0.5,8,4,0,2,0,0,0,,3,4,7,1,0,1,0,8,8.3,6
28140,D.J. Wilson,0,2019-01-16,MIL,MEM,1,0,1376,0.556,9,5,3,5,0.6,0,0,,0,2,2,2,0,2,1,13,11.1,16
28141,D.J. Wilson,0,2019-01-19,MIL,ORL,1,0,1300,0.375,8,3,2,5,0.4,0,0,,1,9,10,2,0,1,1,8,6.5,-11
28142,D.J. Wilson,0,2019-01-21,MIL,DAL,0,0,847,0,1,0,0,0,,0,0,,0,2,2,1,0,0,0,0,0.2,2
28143,D.J. Wilson,0,2019-01-25,MIL,CHO,0,0,747,0,1,0,0,1,0,0,0,,0,2,2,1,0,0,0,0,-0.6,0
28144,D.J. Wilson,0,2019-01-27,MIL,OKC,1,0,962,0,2,0,0,1,0,0,2,0,0,3,3,1,0,1,1,0,-1.3,-8
28145,D.J. Wilson,0,2019-01-29,MIL,DET,1,0,1081,0.667,6,4,1,2,0.5,0,0,,1,0,1,0,0,1,0,9,7,14
28146,D.J. Wilson,0,2019-01-31,MIL,TOR,1,0,1340,0.6,10,6,3,6,0.5,1,1,1,1,4,5,1,2,1,2,16,14.3,-2
28147,D.J. Wilson,0,2019-02-02,MIL,WAS,1,0,1366,0.5,4,2,1,2,0.5,0,0,,0,5,5,1,0,1,0,5,3.9,-2
28148,D.J. Wilson,0,2019-02-04,MIL,BRK,1,0,1368,0.25,8,2,2,6,0.333,0,4,0,0,4,4,1,0,1,0,6,0.6,13
28149,D.J. Wilson,0,2019-02-06,MIL,WAS,0,0,1312,0.333,6,2,0,2,0,0,0,,2,5,7,3,1,0,2,4,3.8,16
28150,D.J. Wilson,0,2019-02-08,MIL,DAL,1,0,1283,0.167,6,1,1,4,0.25,2,4,0.5,2,3,5,1,0,2,1,5,3,-13
28151,D.J. Wilson,0,2019-02-09,MIL,ORL,0,0,1756,0.25,8,2,0,5,0,0,0,,1,4,5,1,1,0,1,4,1.8,-7
28152,D.J. Wilson,0,2019-02-11,MIL,CHI,1,0,437,0,1,0,0,1,0,0,0,,0,1,1,0,0,0,2,0,-2.4,2
28153,D.J. Wilson,0,2019-02-13,MIL,IND,1,0,551,0,2,0,0,1,0,0,0,,0,3,3,0,0,0,1,0,-1.5,-13
28154,D.J. Wilson,1,2019-02-21,MIL,BOS,0,,,,,,,,,,,,,,,,,,,,,
28155,D.J. Wilson,1,2019-02-23,MIL,MIN,0,,,,,,,,,,,,,,,,,,,,,
28156,D.J. Wilson,0,2019-02-25,MIL,CHI,1,0,1171,0.6,5,3,1,3,0.333,0,0,,2,6,8,0,0,0,1,7,5.3,2
28157,D.J. Wilson,0,2019-02-27,MIL,SAC,1,0,413,,0,0,0,0,,0,0,,0,1,1,0,0,0,0,0,0.3,7
28158,D.J. Wilson,1,2019-03-01,MIL,LAL,1,,,,,,,,,,,,,,,,,,,,,
28159,D.J. Wilson,0,2019-03-02,MIL,UTA,1,0,986,0,6,0,0,4,0,0,0,,2,2,4,0,0,0,2,0,-4.6,-12
28160,D.J. Wilson,1,2019-03-04,MIL,PHO,1,,,,,,,,,,,,,,,,,,,,,
28161,D.J. Wilson,0,2019-03-07,MIL,IND,0,0,61,,0,0,0,0,,0,0,,0,0,0,0,0,1,0,0,0.7,-2
28162,D.J. Wilson,0,2019-03-09,MIL,CHO,0,0,129,,0,0,0,0,,0,0,,0,1,1,0,0,0,0,0,0.3,-1
28163,D.J. Wilson,1,2019-03-10,MIL,SAS,1,,,,,,,,,,,,,,,,,,,,,
28164,D.J. Wilson,1,2019-03-12,MIL,NOP,1,,,,,,,,,,,,,,,,,,,,,
28165,D.J. Wilson,0,2019-03-15,MIL,MIA,1,0,537,0.5,4,2,0,2,0,0,0,,1,1,2,1,0,0,0,4,3.3,11
28166,D.J. Wilson,0,2019-03-17,MIL,PHI,0,0,962,0.625,8,5,3,6,0.5,0,0,,1,1,2,1,0,0,0,13,9.5,-7
28167,D.J. Wilson,0,2019-03-19,MIL,LAL,0,0,1888,0.143,7,1,1,4,0.25,0,0,,2,3,5,1,0,0,2,3,-0.9,7
28168,D.J. Wilson,0,2019-03-20,MIL,CLE,1,0,1754,0.111,9,1,0,2,0,4,4,1,2,6,8,5,3,0,1,6,8.4,-25
28169,D.J. Wilson,0,2019-03-22,MIL,MIA,0,0,742,0.75,4,3,2,2,1,3,4,0.75,0,1,1,1,0,0,0,11,9.2,14
28170,Justise Winslow,1,2018-10-17,MIA,ORL,1,,,,,,,,,,,,,,,,,,,,,
28171,Justise Winslow,1,2018-10-18,MIA,WAS,1,,,,,,,,,,,,,,,,,,,,,
28172,Justise Winslow,1,2018-10-20,MIA,CHO,0,,,,,,,,,,,,,,,,,,,,,
28173,Justise Winslow,1,2018-10-24,MIA,NYK,0,,,,,,,,,,,,,,,,,,,,,
28174,Justise Winslow,0,2018-10-27,MIA,POR,0,0,1152,0.375,8,3,1,2,0.5,3,5,0.6,0,5,5,1,3,1,0,10,9.5,1
28175,Justise Winslow,0,2018-10-29,MIA,SAC,0,0,1433,0.333,9,3,0,2,0,3,5,0.6,4,1,5,2,0,0,1,9,6.2,-4
28176,Justise Winslow,0,2018-10-30,MIA,CHO,1,0,1787,0.286,7,2,0,1,0,1,1,1,0,3,3,5,2,1,2,5,4.8,-6
28177,Justise Winslow,0,2018-11-03,MIA,ATL,1,1,2206,0.455,11,5,2,4,0.5,3,4,0.75,6,4,10,8,2,2,5,15,17.1,-10
28178,Justise Winslow,0,2018-11-05,MIA,DET,1,1,2071,0.3,10,3,1,2,0.5,2,4,0.5,0,6,6,5,3,0,1,9,8.1,0
28179,Justise Winslow,0,2018-11-07,MIA,SAS,0,1,1850,0.412,17,7,1,6,0.167,1,1,1,0,5,5,3,0,0,4,16,5.3,-2
28180,Justise Winslow,0,2018-11-09,MIA,IND,0,1,1667,0.308,13,4,1,2,0.5,2,3,0.667,0,2,2,5,1,0,3,11,4,-18
28181,Justise Winslow,0,2018-11-10,MIA,WAS,0,1,1920,0.333,12,4,0,5,0,0,0,,2,0,2,6,0,0,1,8,5,-10
28182,Justise Winslow,0,2018-11-12,MIA,PHI,0,1,1252,0.4,5,2,1,1,1,0,0,,0,3,3,3,0,0,0,5,4.5,-18
28183,Justise Winslow,0,2018-11-14,MIA,BRK,1,1,2039,0.25,8,2,0,1,0,2,2,1,1,10,11,3,0,0,4,6,2.2,19
28184,Justise Winslow,0,2018-11-16,MIA,IND,1,1,1361,0.25,8,2,1,5,0.2,0,0,,0,6,6,6,1,0,2,5,4.4,4
28185,Justise Winslow,0,2018-11-18,MIA,LAL,0,1,1477,0.2,5,1,1,3,0.333,3,4,0.75,2,4,6,2,0,0,1,6,5.5,-23
28186,Justise Winslow,0,2018-11-20,MIA,BRK,0,0,1015,0.571,7,4,2,3,0.667,0,0,,1,1,2,1,0,0,1,10,6.2,11
28187,Justise Winslow,0,2018-11-23,MIA,CHI,1,0,1727,0.333,6,2,1,3,0.333,5,8,0.625,0,10,10,1,1,1,3,10,7,25
28188,Justise Winslow,0,2018-11-25,MIA,TOR,1,0,1828,0.3,10,3,1,2,0.5,2,2,1,2,2,4,3,1,0,0,9,7.1,15
28189,Justise Winslow,0,2018-11-27,MIA,ATL,0,0,1533,0.556,9,5,1,2,0.5,0,0,,0,3,3,3,1,0,6,11,2.7,4
28190,Justise Winslow,0,2018-11-30,MIA,NOP,0,0,1420,0.273,11,3,1,3,0.333,3,4,0.75,0,3,3,1,0,0,1,10,2.9,9
